profile_id,module,measurement_direction,payload_bytes,tx_power_dbm,spreading_factor,bandwidth_khz,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,event_duration_ms_mean,event_duration_ms_stdev,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max,source_directory
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,2.0,7,125.0,5,5,5,5,0,0.0,79.40799999999999,0.04086563348339923,49699.74000832258,51536.55028359902,13023.635065585437,5.585220518363582,13.023635065585436,0.042885265828143164,0.0,0.0,20260719_155505_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,2.0,7,125.0,5,5,5,5,0,0.0,222.77800000000002,0.02949576240750733,49833.47257871377,51655.893400145076,36635.943552417695,22.582668038512086,36.63594355241769,0.061640743621633305,0.04704111393357795,0.04704111393357795,20260719_155538_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,2.0,9,125.0,5,5,5,5,0,0.0,152.874,0.013416407864986536,49807.362352670214,51601.63456450448,25127.027949586383,13.85189632602561,25.127027949586385,0.055127476093939025,0.2642962022302472,0.4404936703837454,20260719_155612_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,2.0,9,125.0,5,5,5,5,0,0.0,275.74399999999997,0.015165750888115545,49871.901580037775,51645.035052551146,45381.19671195411,20.503022414821494,45.38119671195411,0.0451795543095951,0.028203848740589677,0.028203848740589677,20260719_155646_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,2.0,9,125.0,5,5,5,4,1,20.0,705.838,0.004472135955046354,49904.26154751375,51753.56300581018,116240.26980944679,42.58295670627773,116.24026980944679,0.03663356664268258,0.15374683021957178,0.15374683021957178,20260719_155720_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,2.0,12,125.0,5,5,5,5,0,0.0,1220.916,0.00894427191010542,49944.10105035171,51775.273531811355,201225.92182464554,41.32285023676881,201.22592182464555,0.020535550222390737,0.06096950614700021,0.06096950614700021,20260719_155801_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,2.0,12,125.0,5,5,5,5,0,0.0,2040.118,0.019235384061748417,49948.09084945535,51775.271475415786,336269.997570004,133.47140641753762,336.269997570004,0.039691738002808834,0.040560092501225886,0.040560092501225886,20260719_155847_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,2.0,12,125.0,5,5,5,5,0,0.0,5153.056,0.013416407864884851,49955.23460290981,51840.411279001564,849493.0008660011,136.37084373413032,849.4930008660011,0.01605320392223472,0.004129902760773384,0.004129902760773384,20260719_155943_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,10.0,7,125.0,5,5,5,4,1,20.0,43.596,0.030495901363954036,69618.22760273986,74931.41737772012,10015.755698546347,57.06892279426896,10.015755698546347,0.5697914816607572,0.21028571428571427,0.5257142857142857,20260719_160118_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,10.0,7,125.0,5,5,5,5,0,0.0,79.426,0.039749213828704257,70108.94311047303,75382.4687332671,18375.95937861122,72.7564129635992,18.37595937861122,0.39593259576032996,0.3154285714285714,0.5257142857142857,20260719_160151_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,10.0,7,125.0,5,5,5,5,0,0.0,222.78000000000003,0.0,70008.83657793747,75232.13578888238,51468.6764223486,235.13710750406815,51.4686764223486,0.45685477818498454,0.04704111393357795,0.04704111393357795,20260719_160224_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,10.0,9,125.0,5,5,5,5,0,0.0,152.894,0.005477225575062247,70029.74164667886,75232.11828141811,35333.51883683874,154.36346496103835,35.33351883683874,0.4368754373824182,0.2642962022302472,0.4404936703837454,20260719_160258_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,10.0,9,125.0,5,5,5,4,1,20.0,275.774,0.008944271910013268,69881.36565344557,75382.48624073138,63595.827947055965,247.91784813743732,63.595827947055966,0.3898335097450589,0.028203848740589677,0.028203848740589677,20260719_160331_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,10.0,9,125.0,5,5,5,5,0,0.0,705.854,0.00547722557504668,69579.23156039984,76134.27351490491,162072.16744759012,794.2890488192213,162.07216744759012,0.49008356050774327,0.12299746417565742,0.15374683021957178,20260719_160406_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,10.0,12,125.0,5,5,5,5,0,0.0,1220.926,0.00547722557504668,69421.20640214416,75532.8191851161,279701.9145218364,667.3158133960355,279.7019145218364,0.23858106746850244,0.06096950614700021,0.06096950614700021,20260719_160446_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,10.0,12,125.0,5,5,5,5,0,0.0,2040.1260000000002,0.005477225575171218,69287.25102618779,75983.90555559164,466470.58354623226,1157.6599909588,466.47058354623226,0.24817427546190884,0.040560092501225886,0.040560092501225886,20260719_160531_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,10.0,12,125.0,5,5,5,5,0,0.0,5153.0960000000005,0.005477225575171218,69124.82763328163,76435.06195592428,1175482.6816645912,2244.980540144438,1175.4826816645912,0.19098371887243284,0.004129902760773384,0.004129902760773384,20260719_160626_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,20.0,7,125.0,5,5,5,5,0,0.0,43.588,0.00447213595499869,115214.42608713146,120797.09759009525,16572.48890888828,41.448396409719216,16.572488908888282,0.2501036304057461,0.10514285714285714,0.5257142857142857,20260719_160758_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,20.0,7,125.0,5,5,5,5,0,0.0,79.43,0.0070710678118640685,115384.69840689648,120494.29579068397,30244.521942532272,42.97730556215252,30.244521942532273,0.14209947058781044,0.3154285714285714,0.5257142857142857,20260719_160831_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,20.0,7,125.0,5,5,5,5,0,0.0,222.792,0.004472135955008222,115617.56660734171,121251.352811605,85003.60587148913,236.44201790243793,85.00360587148913,0.27815527997706085,0.04704111393357795,0.04704111393357795,20260719_160904_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,20.0,9,125.0,5,5,5,5,0,0.0,152.904,0.01516575088810805,115622.4229263061,120948.51599726516,58341.132394958884,137.14156471493195,58.34113239495888,0.23506839700420695,0.17619746815349815,0.4404936703837454,20260719_160939_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,20.0,9,125.0,5,5,5,5,0,0.0,275.778,0.004472135954995512,115714.6303104981,121554.17211848055,105308.10900232123,310.24677543833803,105.30810900232123,0.29460862831702683,0.028203848740589677,0.028203848740589677,20260719_161012_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,20.0,9,125.0,5,5,5,5,0,0.0,705.858,0.004472135954995512,115410.66015332818,121705.59052565046,268829.6747277501,863.1371630113155,268.8296747277501,0.3210721301081936,0.12299746417565742,0.15374683021957178,20260719_161047_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,8,20.0,12,125.0,5,5,5,5,0,0.0,1220.95,0.029154759474219482,115326.00560748903,121705.64304804328,464664.0547684567,639.0515929165824,464.6640547684567,0.13752981027013667,0.06096950614700021,0.06096950614700021,20260719_161127_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,32,20.0,12,125.0,5,5,5,5,0,0.0,2040.1380000000001,0.03962322551228186,115244.96913557453,122008.4798623831,775881.6143157054,444.7535527735528,775.8816143157054,0.05732234719414076,0.040560092501225886,0.040560092501225886,20260719_161214_radio_ra01h_sx1276
RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),tx,128,20.0,12,125.0,5,5,5,5,0,0.0,5153.112,0.02167948338877445,115172.37336103753,122008.4798623831,1958537.2591404845,898.3066767420452,1958.5372591404846,0.045866203083431374,0.004129902760773384,0.004129902760773384,20260719_161311_radio_ra01h_sx1276
